timestamp,latitude,longitude,anomaly_flag
2025-06-01 08:00:02,40.7315051,31.5639805,normal
2025-06-01 08:00:32,40.7323007,31.5678499,normal
2025-06-01 08:00:34,40.7322524,31.5680056,normal
2025-06-01 08:00:36,40.7323445,31.5683351,normal
2025-06-01 08:00:37,40.7323984,31.568383,normal
2025-06-01 08:00:41,40.7327572,31.5682494,normal
2025-06-01 08:00:42,40.7327965,31.5680893,normal
2025-06-01 08:01:08,40.7357593,31.5664584,normal
2025-06-01 08:01:13,40.7363012,31.5662345,normal
2025-06-01 08:01:55,40.7413313,31.5641105,normal
2025-06-01 08:02:34,40.7456054,31.561417,normal
2025-06-01 08:11:54,40.7614409,31.7619977,normal
2025-06-01 08:12:11,40.7596945,31.7683741,normal
2025-06-01 08:23:05,40.7627572,32.0035844,normal
2025-06-01 08:23:28,40.7641112,32.0130674,normal
2025-06-01 08:27:57,40.7451426,32.1119058,normal
2025-06-01 08:28:41,40.7410863,32.1284581,normal
2025-06-01 08:30:37,40.7398934,32.1738735,normal
2025-06-01 08:31:28,40.737154,32.1938046,normal
2025-06-01 08:39:27,40.6153961,32.2481625,normal
2025-06-01 08:39:54,40.6119842,32.257687,normal
2025-06-01 08:39:55,40.6120824,32.2580534,normal
2025-06-01 08:43:25,40.56663,32.3106506,normal
2025-06-01 08:53:24,40.4372005,32.4135891,normal
2025-06-01 08:53:50,40.4322121,32.4225659,normal
2025-06-01 09:00:43,40.3339721,32.4949521,normal
2025-06-01 09:01:04,40.3271482,32.4924484,normal
2025-06-01 09:06:16,40.2439415,32.4977439,normal
2025-06-01 09:06:43,40.2396937,32.5074123,normal
2025-06-01 09:15:12,40.1162375,32.6056079,normal
2025-06-01 09:15:21,40.113689,32.6075639,normal
2025-06-01 09:15:53,40.1043551,32.613657,normal
2025-06-01 09:17:14,40.0798199,32.6047551,normal
2025-06-01 09:17:52,40.0686169,32.5977469,normal
2025-06-01 09:19:05,40.0470856,32.5897322,normal
2025-06-01 09:19:17,40.043747,32.5918988,normal
2025-06-01 09:19:23,40.042127,32.5933843,normal
2025-06-01 09:19:34,40.0392347,32.5966069,normal
2025-06-01 09:20:18,40.0294947,32.6100782,normal
2025-06-01 09:22:21,39.9962756,32.6369386,normal
2025-06-01 09:22:27,39.9943067,32.6369823,normal
2025-06-01 09:22:51,39.9918885,32.6353958,off_route_start
2025-06-01 09:22:55,39.9919375,32.6344291,off_route_continue
2025-06-01 09:23:09,39.9921226,32.6313173,off_route_continue
2025-06-01 09:23:11,39.9921527,32.6308129,off_route_continue
2025-06-01 09:23:19,39.9922746,32.628889,off_route_continue
2025-06-01 09:23:24,39.9924383,32.6277944,off_route_continue
2025-06-01 09:23:26,39.9924741,32.6274968,off_route_continue
2025-06-01 09:23:48,39.9928045,32.6224041,off_route_continue
2025-06-01 09:23:48,39.992814,32.6223772,off_route_continue
2025-06-01 09:23:49,39.9927449,32.622165,off_route_continue
2025-06-01 09:23:50,39.992732,32.6221591,off_route_continue
2025-06-01 09:24:05,39.9918824,32.6188328,off_route_continue
2025-06-01 09:24:13,39.9913377,32.6171037,off_route_continue
2025-06-01 09:24:15,39.9912255,32.616762,off_route_continue
2025-06-01 09:24:32,39.9894755,32.6136115,off_route_continue
2025-06-01 09:24:33,39.9893605,32.6134745,off_route_continue
2025-06-01 09:24:35,39.9890872,32.6132124,off_route_continue
2025-06-01 09:24:57,39.9858768,32.6106141,off_route_continue
2025-06-01 09:24:57,39.9857346,32.6105414,off_route_continue
2025-06-01 09:25:18,39.9825159,32.6086679,off_route_continue
2025-06-01 09:25:19,39.9823134,32.6087547,off_route_continue
2025-06-01 09:25:27,39.9813546,32.6099544,off_route_continue
2025-06-01 09:25:35,39.9805771,32.6089392,off_route_continue
2025-06-01 09:25:55,39.9790298,32.6078552,off_route_continue
2025-06-01 09:26:02,39.9789731,32.6067256,off_route_continue
2025-06-01 09:26:10,39.9789083,32.6054319,off_route_continue
2025-06-01 09:26:19,39.978919,32.6040216,off_route_continue
2025-06-01 09:26:27,39.9778354,32.6039682,off_route_continue
2025-06-01 09:26:32,39.9778523,32.6030214,off_route_continue
2025-06-01 09:26:33,39.9778489,32.6028741,off_route_continue
2025-06-01 09:26:34,39.9777452,32.6027364,off_route_continue
2025-06-01 09:26:35,39.9777107,32.6027367,off_route_continue
2025-06-01 09:26:36,39.9776005,32.6027437,off_route_continue
2025-06-01 09:26:37,39.9776077,32.6028997,off_route_return
2025-06-01 09:26:37,39.9776205,32.6030371,off_route_return
2025-06-01 09:26:51,39.977712,32.6054334,off_route_return
2025-06-01 09:27:08,39.9765306,32.608154,off_route_return
2025-06-01 09:27:10,39.9764955,32.6083781,off_route_return
2025-06-01 09:27:12,39.9764946,32.6088005,off_route_return
2025-06-01 09:27:18,39.9764416,32.6098317,off_route_return
2025-06-01 09:27:25,39.9763098,32.6111362,off_route_return
2025-06-01 09:27:38,39.9761154,32.6133824,off_route_return
2025-06-01 09:27:48,39.9760999,32.615276,off_route_return
2025-06-01 09:27:49,39.9760984,32.6154645,off_route_return
2025-06-01 09:27:57,39.9761079,32.6168871,off_route_return
2025-06-01 09:27:58,39.976092,32.6169395,off_route_return
2025-06-01 09:28:09,39.974848,32.6182912,off_route_return
2025-06-01 09:28:11,39.9746942,32.6184558,off_route_return
2025-06-01 09:28:19,39.9738113,32.6194009,off_route_return
2025-06-01 09:28:28,39.9728775,32.6204004,off_route_return
2025-06-01 09:28:34,39.9722626,32.6210585,off_route_return
2025-06-01 09:28:35,39.972173,32.6211594,off_route_return
2025-06-01 09:28:35,39.9720913,32.6212514,off_route_return
2025-06-01 09:28:42,39.9714882,32.6220374,off_route_return
2025-06-01 09:28:55,39.9705385,32.6241468,off_route_return
2025-06-01 09:29:02,39.9703042,32.6252611,off_route_return
2025-06-01 09:29:12,39.9697147,32.6257485,off_route_return
2025-06-01 09:29:15,39.969176,32.625617,off_route_return
2025-06-01 09:29:19,39.968744,32.6254969,off_route_return
2025-06-01 09:29:23,39.9683265,32.6252354,off_route_return
2025-06-01 09:29:28,39.9679383,32.6250938,off_route_return
2025-06-01 09:29:30,39.9678464,32.6253985,off_route_return
2025-06-01 09:29:34,39.9676918,32.6259112,off_route_return
2025-06-01 09:29:40,39.9675102,32.6265509,off_route_return
2025-06-01 09:29:47,39.9672396,32.6274867,off_route_return
2025-06-01 09:30:02,39.9668097,32.629268,off_route_return
2025-06-01 09:30:09,39.9664907,32.6309102,off_route_return
2025-06-01 09:31:04,39.9720987,32.6333525,normal
2025-06-01 09:31:43,39.9609005,32.6257106,normal
2025-06-01 09:32:01,39.9553825,32.6238402,normal
2025-06-01 09:32:44,39.9563486,32.621243,normal
2025-06-01 09:32:45,39.9563444,32.6213703,normal
2025-06-01 09:33:10,39.955764,32.627101,normal
2025-06-01 09:34:09,39.9553882,32.6241922,normal
2025-06-01 09:34:31,39.9622179,32.6267817,normal
2025-06-01 09:35:14,39.9664907,32.6309102,normal
2025-06-01 09:35:15,39.9664339,32.6313219,normal
2025-06-01 09:35:48,39.9655664,32.6353961,normal
2025-06-01 09:35:53,39.9659337,32.6354898,normal
2025-06-01 09:35:58,39.966055,32.6348936,normal
2025-06-01 09:36:07,39.9662976,32.6337009,normal
2025-06-01 09:36:25,39.966645,32.6315261,normal
2025-06-01 09:36:34,39.9670644,32.6294421,normal
