timestamp,latitude,longitude,anomaly_flag
2025-06-01 08:00:07,40.9178398,38.390522,normal
2025-06-01 08:00:16,40.9172047,38.3904791,normal
2025-06-01 08:00:21,40.916844,38.3906829,normal
2025-06-01 08:00:29,40.9166454,38.3898664,normal
2025-06-01 08:00:34,40.9169374,38.3897443,normal
2025-06-01 08:00:42,40.9164044,38.3894368,normal
2025-06-01 08:01:08,40.9145612,38.3886111,normal
2025-06-01 08:01:09,40.9144984,38.3886731,normal
2025-06-01 08:01:15,40.9140962,38.3889599,normal
2025-06-01 08:01:24,40.9137962,38.3882962,normal
2025-06-01 08:01:29,40.9134964,38.3884808,normal
2025-06-01 08:01:42,40.9125074,38.3884504,normal
2025-06-01 08:01:45,40.9123253,38.3883387,normal
2025-06-01 08:01:58,40.9114379,38.3877486,normal
2025-06-01 08:02:27,40.9094557,38.3883016,normal
2025-06-01 08:03:19,40.9065549,38.3867236,normal
2025-06-01 08:04:15,40.9028348,38.3858174,normal
2025-06-01 08:05:15,40.8998678,38.3824646,normal
2025-06-01 08:09:00,40.8996976,38.3913741,normal
2025-06-01 08:09:12,40.8991055,38.3908794,normal
2025-06-01 08:10:13,40.8952209,38.3886641,normal
2025-06-01 08:11:54,40.8887288,38.383923,normal
2025-06-01 08:13:37,40.8819919,38.379566,normal
2025-06-01 08:13:47,40.8818596,38.380991,normal
2025-06-01 08:13:53,40.881531,38.3812738,normal
2025-06-01 08:17:47,40.8714774,38.3920776,normal
2025-06-01 08:18:31,40.8703699,38.3944809,normal
2025-06-01 08:18:50,40.869072,38.3937514,normal
2025-06-01 08:19:49,40.8650282,38.3927912,normal
2025-06-01 08:20:19,40.863568,38.3910638,normal
2025-06-01 08:20:22,40.8633687,38.3913141,normal
2025-06-01 08:20:31,40.8630892,38.3918474,normal
2025-06-01 08:22:52,40.8547379,38.3901574,normal
2025-06-01 08:24:46,40.8484238,38.3919493,normal
2025-06-01 08:27:15,40.8405351,38.3929567,normal
2025-06-01 08:28:00,40.8376295,38.3924044,normal
2025-06-01 08:28:43,40.8345414,38.3922113,normal
2025-06-01 08:29:50,40.8300857,38.3925867,normal
2025-06-01 08:30:05,40.8290507,38.3923985,normal
2025-06-01 08:30:24,40.8285027,38.3907145,normal
2025-06-01 08:33:39,40.8181688,38.3878363,normal
2025-06-01 08:34:42,40.8186252,38.3826885,normal
2025-06-01 08:34:48,40.8189317,38.3822865,normal
2025-06-01 08:36:51,40.8173795,38.374229,normal
2025-06-01 08:37:57,40.8118345,38.3798251,normal
2025-06-01 08:38:19,40.8096371,38.3811733,normal
2025-06-01 08:38:21,40.8095066,38.3811249,normal
2025-06-01 08:38:25,40.8090151,38.3808782,normal
2025-06-01 08:43:29,40.788038,38.3823295,normal
2025-06-01 08:48:44,40.7788448,38.3789953,normal
2025-06-01 08:58:15,40.755765,38.3686197,normal
2025-06-01 09:03:54,40.7452403,38.3616354,normal
2025-06-01 09:21:58,40.6989523,38.3404758,normal
2025-06-01 09:22:11,40.6986107,38.3426714,normal
2025-06-01 09:27:23,40.6690084,38.3509475,normal
2025-06-01 09:28:14,40.6625625,38.3496307,normal
2025-06-01 09:28:43,40.6591663,38.3508019,normal
2025-06-01 09:30:06,40.6536643,38.3507021,normal
2025-06-01 09:32:25,40.6527186,38.3680983,normal
2025-06-01 09:32:46,40.651403,38.3710523,normal
2025-06-01 09:33:15,40.6464783,38.375921,normal
2025-06-01 09:34:47,40.6379286,38.3688334,normal
2025-06-01 09:35:42,40.6316733,38.3620126,normal
2025-06-01 09:36:17,40.6254551,38.3604807,normal
2025-06-01 09:41:55,40.582336,38.355875,normal
2025-06-01 09:42:37,40.5758551,38.3491885,normal
2025-06-01 09:43:10,40.57428,38.339513,normal
2025-06-01 09:43:12,40.573891,38.339309,normal
2025-06-01 09:44:41,40.5654345,38.3550967,normal
2025-06-01 09:46:51,40.5417604,38.3582766,normal
2025-06-01 09:48:37,40.522155,38.354332,normal
2025-06-01 09:50:18,40.5043898,38.3516486,normal
2025-06-01 09:50:38,40.5006221,38.3543428,normal
2025-06-01 09:51:44,40.4897328,38.3664181,normal
2025-06-01 09:52:01,40.4860746,38.3674243,normal
2025-06-01 09:52:21,40.4822137,38.3704878,normal
2025-06-01 09:52:35,40.4794566,38.3723207,normal
2025-06-01 09:52:38,40.479069,38.37297,normal
2025-06-01 09:57:16,40.4245829,38.3771176,normal
2025-06-01 09:57:19,40.4242018,38.3774063,normal
2025-06-01 09:58:31,40.4161406,38.3898309,normal
2025-06-01 10:02:50,40.3893603,38.4329225,normal
2025-06-01 10:04:35,40.373312,38.441209,normal
2025-06-01 10:05:23,40.367287,38.448383,normal
2025-06-01 10:06:07,40.3602113,38.4472651,normal
2025-06-01 10:06:27,40.3566429,38.447307,normal
2025-06-01 10:09:00,40.332614,38.4427149,normal
2025-06-01 10:09:48,40.325272,38.4383018,normal
2025-06-01 10:09:58,40.3236812,38.4373335,normal
2025-06-01 10:10:07,40.3223098,38.4366761,normal
2025-06-01 10:10:07,40.3222424,38.4366586,normal
2025-06-01 10:12:15,40.3013911,38.4367021,normal
2025-06-01 10:13:23,40.294864,38.4391811,normal
2025-06-01 10:13:45,40.294367,38.442173,normal
2025-06-01 10:14:28,40.293389,38.4466877,normal
2025-06-01 10:15:57,40.2863361,38.4544242,normal
2025-06-01 10:17:04,40.2802936,38.4573953,normal
2025-06-01 10:18:40,40.2732451,38.4652906,normal
2025-06-01 10:20:27,40.2675107,38.4718841,normal
2025-06-01 10:24:33,40.2686973,38.4945545,normal
2025-06-01 10:26:24,40.2710393,38.5049225,normal
2025-06-01 10:27:22,40.2666065,38.509545,normal
2025-06-01 10:31:11,40.2483946,38.5170449,normal
2025-06-01 10:31:42,40.2461697,38.5201591,normal
2025-06-01 10:34:14,40.2361927,38.5350126,normal
2025-06-01 10:43:27,40.2135476,38.5462451,normal
2025-06-01 10:43:34,40.2131681,38.5460917,normal
2025-06-01 10:46:01,40.2118467,38.5287459,normal
2025-06-01 10:50:15,40.1892717,38.5205969,normal
2025-06-01 11:01:00,40.1853988,38.4819366,normal
2025-06-01 11:02:07,40.187449,38.4779056,normal
2025-06-01 11:04:29,40.1879217,38.4607061,normal
2025-06-01 11:06:18,40.1862684,38.4456642,normal
2025-06-01 11:06:38,40.186351,38.4427593,normal
2025-06-01 11:06:44,40.1860891,38.4419988,normal
2025-06-01 11:08:38,40.1813022,38.4279701,normal
2025-06-01 11:10:36,40.1881014,38.4170526,normal
2025-06-01 11:31:09,40.1624693,38.4459912,normal
2025-06-01 11:39:56,40.1362578,38.4688845,normal
2025-06-01 11:40:31,40.1349043,38.4735367,normal
2025-06-01 11:41:10,40.1315337,38.4770032,normal
2025-06-01 11:41:54,40.1282083,38.4809731,normal
2025-06-01 11:44:18,40.1265358,38.501214,normal
2025-06-01 11:47:26,40.1113124,38.4917958,normal
2025-06-01 11:49:36,40.1012294,38.4990067,normal
2025-06-01 11:51:26,40.0897464,38.5011245,normal
2025-06-01 11:51:28,40.0894964,38.5011151,normal
2025-06-01 11:51:29,40.0893878,38.5011264,normal
2025-06-01 11:52:25,40.0833816,38.5195265,normal
2025-06-01 11:52:29,40.0830133,38.5208482,normal
2025-06-01 11:52:36,40.0825706,38.5233708,normal
2025-06-01 11:52:54,40.0809861,38.5294672,normal
2025-06-01 11:53:35,40.0753765,38.5418011,normal
2025-06-01 11:54:07,40.0685347,38.5482858,normal
2025-06-01 11:55:07,40.053343,38.5548566,normal
2025-06-01 11:56:11,40.0399379,38.5686098,normal
2025-06-01 11:57:13,40.0285091,38.585116,normal
2025-06-01 11:57:17,40.0277854,38.586311,normal
2025-06-01 12:00:37,40.0134283,38.5834003,normal
2025-06-01 12:01:54,40.0078697,38.5820897,normal
2025-06-01 12:05:20,39.9862749,38.5754682,normal
2025-06-01 12:05:38,39.98493,38.576497,normal
2025-06-01 12:05:53,39.9832157,38.5766535,normal
2025-06-01 12:13:11,39.9720324,38.6211725,normal
2025-06-01 12:14:17,39.972836,38.6307858,normal
2025-06-01 12:15:24,39.9700163,38.6397243,normal
2025-06-01 12:16:12,39.9648085,38.6393075,normal
2025-06-01 12:17:23,39.9572255,38.6388415,normal
2025-06-01 12:19:32,39.9361677,38.6177899,normal
2025-06-01 12:19:55,39.9323084,38.6138716,normal
2025-06-01 12:20:47,39.9304865,38.6002029,normal
2025-06-01 12:21:11,39.9303648,38.5978433,normal
2025-06-01 12:21:20,39.9304827,38.5970692,normal
2025-06-01 12:21:22,39.9302974,38.5970265,normal
2025-06-01 12:23:30,39.9300196,38.5641232,normal
2025-06-01 12:23:31,39.9300024,38.5640233,normal
2025-06-01 12:26:11,39.9251902,38.5085349,normal
2025-06-01 12:27:10,39.9226592,38.4880491,normal
2025-06-01 12:27:25,39.9199154,38.4841578,normal
2025-06-01 12:27:28,39.9192404,38.4833387,normal
2025-06-01 12:29:58,39.8907955,38.4492341,normal
2025-06-01 12:30:21,39.8876108,38.4427303,normal
2025-06-01 12:30:29,39.88664,38.4404657,normal
2025-06-01 12:31:18,39.8781564,38.4274593,normal
2025-06-01 12:31:39,39.8755322,38.4232762,normal
2025-06-01 12:33:14,39.8591215,38.4267188,normal
2025-06-01 12:33:55,39.8552042,38.4132622,normal
2025-06-01 12:33:56,39.8551324,38.4130971,normal
2025-06-01 12:42:39,39.829325,38.4214874,normal
2025-06-01 12:50:28,39.7915073,38.4103875,normal
2025-06-01 13:00:41,39.7568541,38.3540525,normal
2025-06-01 13:09:47,39.707272,38.3511497,normal
2025-06-01 13:10:32,39.7026283,38.3510076,normal
2025-06-01 13:12:09,39.7071374,38.3600889,normal
2025-06-01 13:19:38,39.7038826,38.4040713,normal
2025-06-01 13:23:48,39.6877049,38.4254789,normal
2025-06-01 13:24:29,39.6870804,38.4205408,normal
2025-06-01 13:27:02,39.675965,38.4329507,normal
2025-06-01 13:33:14,39.6461778,38.4650787,normal
2025-06-01 13:35:23,39.6361368,38.4742435,normal
2025-06-01 13:35:24,39.6360405,38.4743374,normal
2025-06-01 13:36:13,39.6281415,38.4830059,normal
2025-06-01 13:39:10,39.6038734,38.5177319,normal
2025-06-01 13:39:11,39.6037209,38.5179223,normal
2025-06-01 13:42:30,39.5748382,38.5546867,normal
2025-06-01 13:42:31,39.5747497,38.554888,normal
2025-06-01 13:44:03,39.5577791,38.5657114,normal
2025-06-01 13:44:04,39.5576382,38.5657497,normal
2025-06-01 13:46:26,39.5278562,38.5664896,normal
2025-06-01 13:47:47,39.5118505,38.5612023,normal
2025-06-01 13:47:48,39.5116317,38.5611758,normal
2025-06-01 13:48:03,39.5084765,38.5610559,normal
2025-06-01 13:49:49,39.4884252,38.5669667,normal
2025-06-01 13:49:51,39.4882826,38.5671818,normal
2025-06-01 13:50:01,39.4870295,38.5694201,normal
2025-06-01 13:50:28,39.4851089,38.57651,normal
