timestamp,latitude,longitude,anomaly_flag
2025-06-01 08:00:12,37.7192905,30.282188,normal
2025-06-01 08:00:13,37.7192779,30.2820384,normal
2025-06-01 08:00:18,37.7192184,30.2813322,normal
2025-06-01 08:00:23,37.7191519,30.280544,normal
2025-06-01 08:00:29,37.7190771,30.279656,normal
2025-06-01 08:00:36,37.7189174,30.2784612,normal
2025-06-01 08:00:41,37.7188543,30.2777293,normal
2025-06-01 08:00:52,37.7179896,30.2777558,normal
2025-06-01 08:01:07,37.7168659,30.2778019,normal
2025-06-01 08:01:32,37.7165332,30.2755225,normal
2025-06-01 08:01:37,37.7159036,30.2757876,normal
2025-06-01 08:01:47,37.7156827,30.2749363,normal
2025-06-01 08:02:08,37.7141511,30.2751924,normal
2025-06-01 08:02:13,37.7137781,30.2750372,normal
2025-06-01 08:02:28,37.7142144,30.2710998,normal
2025-06-01 08:02:31,37.7142875,30.2703262,normal
2025-06-01 08:02:38,37.714476,30.2683318,normal
2025-06-01 08:02:47,37.7147139,30.2658138,normal
2025-06-01 08:03:04,37.7150101,30.2614069,normal
2025-06-01 08:03:05,37.7149984,30.2610664,normal
2025-06-01 08:03:06,37.7150015,30.2609442,normal
2025-06-01 08:03:07,37.7149931,30.2605887,normal
2025-06-01 08:03:08,37.7149918,30.2604328,normal
2025-06-01 08:03:26,37.7152818,30.2554052,normal
2025-06-01 08:03:31,37.7153373,30.2541834,normal
2025-06-01 08:03:59,37.7136731,30.2468713,normal
2025-06-01 08:04:04,37.7133358,30.2457099,normal
2025-06-01 08:04:11,37.7128577,30.2439997,normal
2025-06-01 08:04:30,37.7117532,30.2391064,normal
2025-06-01 08:05:14,37.7087405,30.2281173,normal
2025-06-01 08:05:15,37.7088835,30.2280946,normal
2025-06-01 08:05:57,37.7107997,30.2302556,normal
2025-06-01 08:06:03,37.7111858,30.2300429,normal
2025-06-01 08:13:21,37.6948396,30.1988007,normal
2025-06-01 08:14:56,37.6830655,30.179182,normal
2025-06-01 08:14:57,37.6828972,30.1790504,normal
2025-06-01 08:16:12,37.6684042,30.1703974,normal
2025-06-01 08:16:13,37.6681959,30.1703205,normal
2025-06-01 08:16:52,37.6605435,30.1667286,normal
2025-06-01 08:16:56,37.6596576,30.166252,normal
2025-06-01 08:16:57,37.6594689,30.1661432,normal
2025-06-01 08:18:09,37.644632,30.164584,normal
2025-06-01 08:18:09,37.6445236,30.164563,normal
2025-06-01 08:18:28,37.6410493,30.1623262,normal
2025-06-01 08:19:32,37.6289573,30.1543886,normal
2025-06-01 08:26:39,37.6347765,30.0987103,normal
2025-06-01 08:27:27,37.6356604,30.0919464,normal
2025-06-01 08:28:36,37.6386176,30.0838487,normal
2025-06-01 08:33:01,37.656777,30.0559759,normal
2025-06-01 08:37:20,37.6852978,30.056107,normal
2025-06-01 08:38:25,37.6919067,30.0524933,normal
2025-06-01 08:43:43,37.7111168,30.0176569,normal
2025-06-01 08:44:45,37.7151628,30.0108372,normal
2025-06-01 08:45:32,37.7175986,30.0153868,normal
2025-06-01 08:46:48,37.7191677,30.0141092,normal
2025-06-01 08:54:22,37.7581387,29.9933565,normal
2025-06-01 08:56:51,37.7533528,29.973449,normal
2025-06-01 09:01:38,37.7402124,29.9493059,normal
2025-06-01 09:09:40,37.708754,29.8998542,normal
2025-06-01 09:09:54,37.7083006,29.8979983,normal
2025-06-01 09:09:58,37.7083486,29.8974599,normal
2025-06-01 09:16:45,37.6843341,29.8586608,normal
2025-06-01 09:18:41,37.6755159,29.8489834,normal
2025-06-01 09:18:43,37.6754986,29.8486761,normal
2025-06-01 09:20:03,37.6693169,29.8418282,normal
2025-06-01 09:22:43,37.6567368,29.8258201,normal
2025-06-01 09:23:03,37.6556245,29.8235024,normal
2025-06-01 09:23:22,37.6575766,29.8223302,normal
2025-06-01 09:23:41,37.6589442,29.8202704,normal
2025-06-01 09:23:47,37.6594178,29.819715,normal
2025-06-01 09:34:59,37.6970766,29.7509586,normal
2025-06-01 09:38:40,37.7208267,29.7456136,normal
2025-06-01 09:40:49,37.7331454,29.7381892,normal
2025-06-01 09:41:08,37.7350671,29.7371931,normal
2025-06-01 09:41:49,37.7379504,29.7327219,normal
2025-06-01 09:42:45,37.7431835,29.7283348,normal
2025-06-01 09:43:29,37.7436761,29.7262912,normal
2025-06-01 09:43:39,37.7444218,29.7260504,normal
2025-06-01 09:44:01,37.7449964,29.7243729,normal
2025-06-01 09:44:04,37.7451485,29.7242383,normal
2025-06-01 09:44:08,37.7453985,29.723729,normal
2025-06-01 09:44:15,37.745971,29.7229868,normal
2025-06-01 09:44:26,37.7466549,29.7218104,normal
2025-06-01 09:44:31,37.7468034,29.7210289,normal
2025-06-01 09:53:03,37.7694549,29.6552289,normal
2025-06-01 09:53:10,37.7694585,29.65419,normal
2025-06-01 09:53:34,37.7709325,29.6528662,normal
2025-06-01 09:53:54,37.7700992,29.6512489,normal
2025-06-01 09:56:06,37.7843113,29.6467817,normal
2025-06-01 10:02:31,37.8177849,29.6155162,normal
2025-06-01 10:03:07,37.8199623,29.6144021,normal
2025-06-01 10:03:52,37.8233369,29.6144098,normal
2025-06-01 10:03:54,37.8235173,29.6144159,normal
2025-06-01 10:04:09,37.8246383,29.614583,normal
2025-06-01 10:04:25,37.8247223,29.6130618,normal
2025-06-01 10:04:32,37.8254597,29.6130323,normal
2025-06-01 10:04:38,37.8261359,29.6130002,normal
2025-06-01 10:05:05,37.8269077,29.6100561,normal
2025-06-01 10:05:14,37.8279142,29.610446,normal
2025-06-01 10:05:16,37.8280169,29.610568,normal
2025-06-01 10:05:19,37.8282669,29.6104915,normal
2025-06-01 10:05:25,37.8289911,29.6105302,normal
2025-06-01 10:05:33,37.8298453,29.6106433,normal
2025-06-01 10:06:34,37.8298922,29.6057848,normal
2025-06-01 10:06:35,37.8299695,29.6057662,normal
2025-06-01 10:07:14,37.829885,29.595398,normal
2025-06-01 10:07:41,37.8293132,29.5883255,normal
2025-06-01 10:07:43,37.8292828,29.5879975,normal
2025-06-01 10:09:18,37.8307073,29.5556318,normal
2025-06-01 10:09:19,37.8307774,29.555499,normal
2025-06-01 10:09:29,37.8323998,29.5524239,normal
2025-06-01 10:09:37,37.8335381,29.5502136,normal
2025-06-01 10:09:41,37.8341006,29.5491907,normal
2025-06-01 10:10:23,37.8385334,29.5394206,normal
2025-06-01 10:10:25,37.8386248,29.539128,normal
2025-06-01 10:10:30,37.8390117,29.5377065,normal
2025-06-01 10:16:14,37.840877,29.4640267,normal
2025-06-01 10:16:14,37.840878,29.4639329,normal
2025-06-01 10:16:17,37.8408843,29.4633678,normal
2025-06-01 10:16:32,37.8406201,29.4600015,normal
2025-06-01 10:16:38,37.8404537,29.4585701,normal
2025-06-01 10:18:50,37.8371189,29.4242733,normal
2025-06-01 10:20:03,37.8309819,29.4063703,normal
2025-06-01 10:20:05,37.8307952,29.4060456,normal
2025-06-01 10:20:19,37.8291142,29.4030095,normal
2025-06-01 10:21:04,37.825317,29.3919397,normal
2025-06-01 10:21:06,37.8252455,29.3916776,normal
2025-06-01 10:24:21,37.8159502,29.3411003,normal
2025-06-01 10:24:22,37.8159361,29.3408271,normal
2025-06-01 10:25:14,37.8139481,29.327144,normal
2025-06-01 10:25:15,37.8139705,29.3270988,normal
2025-06-01 10:25:18,37.8139121,29.3268228,normal
2025-06-01 10:25:18,37.8138954,29.3268098,normal
2025-06-01 10:26:14,37.8117793,29.3121242,normal
2025-06-01 10:26:15,37.8117748,29.3118755,normal
2025-06-01 10:27:06,37.8117435,29.2981949,normal
2025-06-01 10:27:46,37.8160033,29.2962961,normal
2025-06-01 10:35:19,37.8524982,29.1519673,normal
2025-06-01 10:35:36,37.8535527,29.1442743,normal
2025-06-01 10:40:34,37.861037,29.0192129,normal
2025-06-01 10:40:55,37.8635661,29.0117088,normal
2025-06-01 10:41:08,37.8669466,29.0104179,normal
2025-06-01 10:41:34,37.8722921,29.0170719,normal
2025-06-01 10:41:43,37.8739664,29.0183062,normal
2025-06-01 10:41:46,37.8746845,29.0189077,normal
2025-06-01 10:41:53,37.8764135,29.0204231,normal
2025-06-01 10:44:13,37.8635411,29.0619516,normal
2025-06-01 10:44:15,37.8632901,29.0623799,normal
2025-06-01 10:46:04,37.8406493,29.0868557,normal
2025-06-01 10:46:15,37.838261,29.0894893,normal
2025-06-01 10:46:59,37.8293985,29.1000398,normal
2025-06-01 10:47:02,37.8289284,29.1009,normal
2025-06-01 10:47:38,37.8254606,29.1124989,normal
2025-06-01 10:47:48,37.8248986,29.1150032,normal
2025-06-01 10:47:55,37.8244998,29.1167072,normal
2025-06-01 10:48:13,37.8225951,29.1178182,normal
2025-06-01 10:48:48,37.8183441,29.1149122,normal
2025-06-01 10:48:51,37.8180723,29.1147499,normal
2025-06-01 10:49:08,37.8157427,29.1138926,normal
2025-06-01 10:49:17,37.8146357,29.1135065,normal
2025-06-01 10:49:53,37.8092045,29.1094499,normal
2025-06-01 10:50:16,37.8054037,29.1077055,normal
2025-06-01 10:50:17,37.8051316,29.1075825,normal
2025-06-01 10:50:56,37.8001855,29.105289,normal
2025-06-01 10:51:02,37.7992344,29.1048245,normal
2025-06-01 10:52:26,37.7883131,29.0996966,normal
2025-06-01 10:52:35,37.7869592,29.0990581,normal
2025-06-01 10:52:36,37.78669,29.0989322,normal
2025-06-01 10:52:40,37.7861257,29.0986685,normal
2025-06-01 10:52:44,37.7854145,29.0983361,normal
2025-06-01 10:52:47,37.7849406,29.0981084,normal
2025-06-01 10:52:49,37.7847086,29.0979483,normal
2025-06-01 10:53:01,37.7836673,29.0956541,normal
2025-06-01 10:53:07,37.7828006,29.0952387,normal
2025-06-01 10:53:10,37.7824832,29.0956464,normal
